run_name,terrain_name,maneuver_name,n_samples,odom_traj_rmse_m,corrected_traj_rmse_m,traj_rmse_improvement_percent,traj_rmse_delta_m,traj_improved,odom_final_error_m,corrected_final_error_m,final_error_improvement_percent,final_error_delta_m,cnn_final_minus_odom_final_m,final_position_improved,odom_max_position_error_m,corrected_max_position_error_m,max_position_error_improvement_percent,max_position_error_delta_m,max_position_improved,odom_final_yaw_error_deg,corrected_final_yaw_error_deg,final_yaw_error_improvement_deg,final_yaw_error_improvement_percent,mean_gate_vx,mean_gate_vy,mean_applied_alpha_vx,mean_applied_alpha_vy
concrete_concrete_circle,other,circle,1712,0.38516591128488925,0.22368632410464986,41.92468296105272,0.1614795871802394,True,0.38006436187678694,0.24881726230328552,34.53286146730338,0.13124709957350142,-0.13124709957350142,True,0.5688933306286194,0.3095470369330108,45.58785975026891,0.2593462936956086,True,8.824561483886287,2.2945883726992644,6.529973111187022,73.99770655018723,0.5204007625579834,0.727798342704773,0.24979236721992493,0.3493432104587555
rubber_rubber_circle,other,circle,1651,0.36582422052069935,0.2409437361615823,34.13674583420618,0.12488048435911706,True,0.43811332436335837,0.24263275184701666,44.618723431980314,0.1954805725163417,-0.1954805725163417,True,0.5285190668076357,0.3447189061323489,34.77644842322865,0.18380016067528682,True,12.608569997216607,2.7382954867958365,9.87027451042077,78.28226763700938,0.5253864526748657,0.7213912010192871,0.25218549370765686,0.34626778960227966
concrete_concrete_long_s_turn,other,s_turn,899,0.523772393725831,0.3485596886338282,33.45206948492173,0.17521270509200276,True,0.7532323705135056,0.4868540460756708,35.36469419871521,0.26637832443783477,-0.26637832443783477,True,0.7559813100592242,0.48699619909047237,35.58092077007556,0.26898511096875183,True,2.5077180924973557,4.345212483472207,-1.8374943909748516,-73.27356278492013,0.5339655876159668,0.7177821397781372,0.25630345940589905,0.3445354104042053
rubber_rubber_s_turn,other,s_turn,635,0.41109316278107094,0.29680282262347074,27.80156677489329,0.1142903401576002,True,0.567403488939943,0.3888554286998595,31.46756474368136,0.17854806024008346,-0.17854806024008346,True,0.5718144849811941,0.3888554286998595,31.996226238891413,0.18295905628133463,True,4.477177536716958,4.431601782249841,0.04557575446711759,1.0179572753895652,0.48759275674819946,0.6836407780647278,0.23404449224472046,0.3281475305557251
concrete_concrete_sideways_square,other,sideways_square,1033,0.23439117070553478,0.1828006915050941,22.010419183090185,0.051590479200440686,True,0.11055058316879658,0.12258022562958393,-10.88157304644845,-0.012029642460787346,0.012029642460787346,False,0.31846707535248386,0.23187783828742645,27.189384324649332,0.08658923706505742,True,1.9875421190693103,11.428351116090521,-9.440808997021211,-474.99919153622665,0.05106985196471214,0.5419959425926208,0.024513527750968933,0.2601580321788788
rocky_rocky_sideways_pebbles,rocky,sideways,800,2.329028082174096,2.4934771683884223,-7.060846001513927,-0.1644490862143262,False,2.6317886147735514,3.2187425177371733,-22.302471394121657,-0.5869539029636219,0.5869539029636219,False,3.5767550223584537,4.2030919235956,-17.51131674721602,-0.626336901237146,False,114.91293301049186,117.3946240915989,-2.4816910811070443,-2.1596273074680457,0.6376602053642273,0.9983934164047241,0.30607688426971436,0.47922882437705994
rocky_rocky_sideways_stones,rocky,sideways,986,0.646928708099448,0.7187096289521366,-11.095646236440356,-0.07178092085268861,False,0.4199510196715481,0.13545036810048536,67.74615091864196,0.28450065157106275,-0.28450065157106275,True,1.2938953075008854,1.3707050616582013,-5.936319091045415,-0.07680975415731583,False,11.048723604509238,14.941384495794598,-3.8926608912853595,-35.23177002723351,0.7007873058319092,0.9825350046157837,0.3363778591156006,0.47161680459976196
slippery_slippery_m,slippery,m_path,1064,0.5492904080513795,0.4108952722070768,25.19525806672334,0.13839513584430274,True,0.818073540769271,0.6323931065762611,22.69727902682273,0.18568043419300984,-0.18568043419300984,True,0.9097679611998813,0.7479500496979913,17.786723472705116,0.16181791150189007,True,0.6534951358006655,8.0728755456095,-7.419380409808835,-1135.3382761936816,0.9668468832969666,0.996040403842926,0.46408653259277344,0.47809934616088867
misc_concrete_slippery_rectangle,slippery,rectangle,1068,0.3977554698031375,0.32238852660917433,18.94805952794685,0.07536694319396314,True,0.0326402975715966,0.08041860700893516,-146.37829000344337,-0.04777830943733856,0.04777830943733856,False,0.7138098183416122,0.5786423094614396,18.936067480019542,0.1351675088801726,True,12.087384882684683,15.237186471111226,-3.149801588426543,-26.058586029958143,0.5920508503913879,0.7589688301086426,0.28418436646461487,0.3643050491809845
slippery_slippery_s_turn,slippery,s_turn,602,0.39715426523819397,0.4547232955401777,-14.495382610950083,-0.05756903030198374,False,0.5461335625668549,0.7619928057701435,-39.52499132057358,-0.21585924320328864,0.21585924320328864,False,0.9275392557235785,0.9146093478281707,1.3940011504225909,0.012929907895407822,True,9.354489979270413,11.450538490153313,-2.0960485108829,-22.406871091077676,0.9650852680206299,0.9937484860420227,0.46324092149734497,0.47699928283691406
